Entity ID,Description,Creator Label,Input Text
http://www.wikidata.org/entity/Q7426243,N/A,William Hogarth,Satire on False Perspective
http://www.wikidata.org/entity/Q21711517,N/A,Peter Paul Rubens,Portrait of a Young Woman with a Rosary
http://www.wikidata.org/entity/Q78748127,N/A,Ernst Ludwig Kirchner,View from the Window
http://www.wikidata.org/entity/Q28048022,N/A,George Romney,Richard Cumberland
http://www.wikidata.org/entity/Q19905366,N/A,Camille Pissarro,Steamboats
http://www.wikidata.org/entity/Q118986142,N/A,Mary Beale,Benjamin Whichcote
http://www.wikidata.org/entity/Q120288302,N/A,Agostino Tassi,Competition on the Capitoline Hill
http://www.wikidata.org/entity/Q66088250,N/A,Charles Willson Peale,"Washington After the Battle of Princeton, New Jersey"
http://www.wikidata.org/entity/Q20860297,N/A,William Merritt Chase,Portrait of Mrs. C
http://www.wikidata.org/entity/Q119300422,N/A,Josef Herman,Autumn Idyll
http://www.wikidata.org/entity/Q119796890,N/A,Samuel Peploe,"Landscape, Barra"
http://www.wikidata.org/entity/Q27758892,N/A,Anton Raphael Mengs,"Carlos IV, Prince of Asturias"
http://www.wikidata.org/entity/Q28008799,N/A,Philipp Otto Runge,Der Maler Und Schriftsteller Friedrich August Von Klinkowström
http://www.wikidata.org/entity/Q20354459,N/A,John Martin,Joshua Commanding the Sun to Stand Still
http://www.wikidata.org/entity/Q65024580,N/A,Rembrandt,Landscape with an Obelisk
http://www.wikidata.org/entity/Q119817621,N/A,William Shiels,Merino Ram and Ewe
http://www.wikidata.org/entity/Q50733293,N/A,Mark Rothko,Multiform
http://www.wikidata.org/entity/Q64577144,N/A,Gerard van Honthorst,Singing Shepherdesses
http://www.wikidata.org/entity/Q59527066,N/A,Alex Colville,Living Room
http://www.wikidata.org/entity/Q7770141,N/A,Sidney Nolan,The Trial
http://www.wikidata.org/entity/Q21677369,N/A,Jacob Jordaens,The Assumption of the Virgin
http://www.wikidata.org/entity/Q18011385,N/A,Frans Hals,Portrait Of A Man
http://www.wikidata.org/entity/Q18655209,N/A,Anton Mauve,A Dutch Road
http://www.wikidata.org/entity/Q27956443,N/A,Gavin Hamilton,"Elizabeth Gunning, Duchess of Hamilton"
http://www.wikidata.org/entity/Q119249012,N/A,Alfred Wallis,"Harbour with Two Lighthouses and Motor Vessel, St Ives Bay"
http://www.wikidata.org/entity/Q20554305,N/A,Paul Gauguin,Landscape with two breton women
http://www.wikidata.org/entity/Q50819734,N/A,Henri Fantin-Latour,White Cup And Saucer
http://www.wikidata.org/entity/Q119132446,N/A,James Webb,The Sussex Weald
http://www.wikidata.org/entity/Q78690563,N/A,Alexandre Gabriel Decamps,Passing by on the Other Side
http://www.wikidata.org/entity/Q119146482,N/A,Albert Joseph Moore,An Idyll
http://www.wikidata.org/entity/Q116945455,N/A,Lucas Cranach the Elder,Sibylle von Kleve
http://www.wikidata.org/entity/Q28553397,N/A,Alfred Wallis,Wreck of the Alba
http://www.wikidata.org/entity/Q110061288,N/A,Charles Turner,"Thomas Erskine, 1st Baron Erskine"
http://www.wikidata.org/entity/Q27956625,N/A,John Duncan,Saint Bride
http://www.wikidata.org/entity/Q119181050,N/A,Henry Scott Tuke,The Blue Jacket
http://www.wikidata.org/entity/Q49256126,N/A,John Singer Sargent,View of Capri
http://www.wikidata.org/entity/Q74885644,N/A,Paul Albert Besnard,Love Consecrated
http://www.wikidata.org/entity/Q59516076,N/A,Tom Thomson,"Lightning, Canoe Lake"
http://www.wikidata.org/entity/Q3733423,N/A,Filippino Lippi,Esther Choisie Par Assuérus
http://www.wikidata.org/entity/Q20526128,N/A,Paul Wonner,Model Drinking Coffee
http://www.wikidata.org/entity/Q20195908,N/A,Wayne Thiebaud,Cakes
http://www.wikidata.org/entity/Q4205261,N/A,Karl Bryullov,Italian Morning
http://www.wikidata.org/entity/Q119191929,N/A,Richard Jack,"Mrs Stansfield Richardson, MBE"
http://www.wikidata.org/entity/Q119729012,N/A,Augustus John,Mas de Galeron
http://www.wikidata.org/entity/Q103820940,N/A,El Greco,St. Francis receiving the stigmata
http://www.wikidata.org/entity/Q19884192,N/A,Jacques Villon,Dance
http://www.wikidata.org/entity/Q4462833,N/A,Rembrandt,The Three Trees
http://www.wikidata.org/entity/Q60514190,N/A,Guy Rose,Carmel Hills
http://www.wikidata.org/entity/Q28050583,N/A,George Frederick Watts,Walter Crane
http://www.wikidata.org/entity/Q11714093,N/A,Vincent van Gogh,The Iris
http://www.wikidata.org/entity/Q119284918,N/A,Richard Eurich,The Ferryboat 'Charon'
http://www.wikidata.org/entity/Q19884400,N/A,Jackson Pollock,Bird
http://www.wikidata.org/entity/Q115949078,N/A,Henry Scott Tuke,Noonday Heat
http://www.wikidata.org/entity/Q3697671,N/A,Cima da Conegliano,Christ among the doctors
http://www.wikidata.org/entity/Q28554536,N/A,Frank Bowling,Sacha Jason Guyana Dreams
http://www.wikidata.org/entity/Q18689373,N/A,Thomas Cole,The Pic-Nic
http://www.wikidata.org/entity/Q21729819,N/A,Jan Steen,Tric Trac Players
http://www.wikidata.org/entity/Q105393982,N/A,Ivan Aivazovsky,Ship in a storm
http://www.wikidata.org/entity/Q46955241,N/A,Joseph DeCamp,Mrs. Ernest Major
http://www.wikidata.org/entity/Q12899793,N/A,Jacob Jordaens,The Bean King
http://www.wikidata.org/entity/Q119123954,N/A,John Pettie,The Jester's Merry Thought
http://www.wikidata.org/entity/Q18891229,N/A,Edvard Munch,The Women
http://www.wikidata.org/entity/Q7063305,N/A,Henri Matisse,A Glimpse of Notre-Dame in the Late Afternoon
http://www.wikidata.org/entity/Q42879236,N/A,Lyonel Feininger,Harbor Mole
http://www.wikidata.org/entity/Q106658179,N/A,Guido Reni,St. Catherine
http://www.wikidata.org/entity/Q20199381,N/A,Richard Hamilton,Finn MacCool
http://www.wikidata.org/entity/Q102183840,N/A,Salvador Dali,Still Life with Two Lemons
http://www.wikidata.org/entity/Q28537234,N/A,Walter Sickert,Ennui
http://www.wikidata.org/entity/Q119409519,N/A,Martin Kober,Portrait of King Stephen Bathory
http://www.wikidata.org/entity/Q65020031,N/A,Franz Marc,Animal legend
http://www.wikidata.org/entity/Q65966300,N/A,John Singer Sargent,Madame Gautreau Drinking a Toast
http://www.wikidata.org/entity/Q25445073,N/A,William Turner,The Wreck of a Transport Ship
http://www.wikidata.org/entity/Q17322665,N/A,Abraham Storck,An Italian Harbor
http://www.wikidata.org/entity/Q75420330,N/A,Paul Ranson,Tiger in the Jungle
http://www.wikidata.org/entity/Q19660687,N/A,Canaletto,Venice Viewed from the San Giorgio Maggiore
http://www.wikidata.org/entity/Q64513855,N/A,Pierre Auguste Renoir,Young Woman Reading an Illustrated Journal
http://www.wikidata.org/entity/Q1000659,N/A,Leonardo da Vinci,Rearing horse
http://www.wikidata.org/entity/Q119176988,N/A,William Orpen,"The Main Street, Combles"
http://www.wikidata.org/entity/Q6025666,N/A,Jean Baptiste Siméon Chardin,Girl with Racket and Shuttlecock
http://www.wikidata.org/entity/Q28555526,N/A,Matthew Smith,Fruit in a Dish
http://www.wikidata.org/entity/Q17511613,N/A,Vincent van Gogh,Crab on It`s Back
http://www.wikidata.org/entity/Q3202169,N/A,Jean Auguste Dominique Ingres,The Apotheosis of Homer
http://www.wikidata.org/entity/Q17276127,N/A,Adriaen van de Velde,View of Oudezijds Voorburgwal with the Oude Kerk in Amsterdam
http://www.wikidata.org/entity/Q119750133,N/A,Thomas Lawrence,"Countess of Oxford, Wife of the 4th Earl of Oxford"
http://www.wikidata.org/entity/Q104032530,N/A,William Merritt Chase,Still Life with Fish
http://www.wikidata.org/entity/Q19914328,N/A,Hans Hofmann,Legends of Distant Past Days
http://www.wikidata.org/entity/Q18890823,N/A,Edvard Munch,Self-Portrait with Hand under Cheek
http://www.wikidata.org/entity/Q10430515,N/A,Johan Christian Dahl,Bjerk i storm
http://www.wikidata.org/entity/Q24020525,N/A,Vincent van Gogh,Interior of a Restaurant
http://www.wikidata.org/entity/Q52145305,N/A,Gerard van Honthorst,Princess Louise Hollandine
http://www.wikidata.org/entity/Q4387904,N/A,Arkhip Kuindzhi,Rainbow
http://www.wikidata.org/entity/Q119179079,N/A,Samuel Peploe,Douglas Hall
http://www.wikidata.org/entity/Q114052630,N/A,Ferdinand Hodler,View into Infinity
http://www.wikidata.org/entity/Q18546840,N/A,Carl Larsson,Lisbeth reading
http://www.wikidata.org/entity/Q18749490,N/A,Lavinia Fontana,Portrait of Ginevra Aldrovandi Hercolani
http://www.wikidata.org/entity/Q28548707,N/A,Richard Hamilton,$he
http://www.wikidata.org/entity/Q119036021,N/A,Charles Martin Powell,A Fishing Lugger and Customs Boat off a Coastal Town
http://www.wikidata.org/entity/Q20537994,N/A,Auguste Toulmouche,Reading Lesson
http://www.wikidata.org/entity/Q111470835,N/A,Sebastiano Conca,La Fama
http://www.wikidata.org/entity/Q119721710,N/A,George Harvey,Dressed for the Fair
http://www.wikidata.org/entity/Q20181947,N/A,Joshua Johnson,Mr. Baylor
http://www.wikidata.org/entity/Q105492969,N/A,Edward Lear,Villefranche
http://www.wikidata.org/entity/Q119009221,N/A,George Romney,Captain Robert Banks (b.1734)
http://www.wikidata.org/entity/Q28542041,N/A,Graham Sutherland,Welsh Landscape with Roads
http://www.wikidata.org/entity/Q47472285,N/A,Giovanni Battista Tiepolo,The Education of the Virgin
http://www.wikidata.org/entity/Q74665973,N/A,Marie Bashkirtseff,At a Book
http://www.wikidata.org/entity/Q114683832,N/A,Palma il Giovane,St Lawrence Giving the Wealth to the Poor
http://www.wikidata.org/entity/Q119295053,N/A,Arthur Pan,Percy Huxter
http://www.wikidata.org/entity/Q119859859,N/A,Augustus John,Flowers in a Jar
http://www.wikidata.org/entity/Q111798796,N/A,Wassily Kandinsky,Improvisation 10
http://www.wikidata.org/entity/Q119140680,N/A,Frederick George Cotman,"A Flood Tide at Cley next the Sea, Norfolk"
http://www.wikidata.org/entity/Q19963628,N/A,William Merritt Chase,In the Studio
http://www.wikidata.org/entity/Q29418351,N/A,Childe Hassam,Geraniums
http://www.wikidata.org/entity/Q23940156,N/A,Karl Knaths,Deer in Sunset
http://www.wikidata.org/entity/Q19609410,N/A,Hubert Robert,Ancient Ruins Used as Public Baths
http://www.wikidata.org/entity/Q119042590,N/A,James Ward,Sheep on the Downs
http://www.wikidata.org/entity/Q65571087,N/A,James Tissot,The Hammock
http://www.wikidata.org/entity/Q23691600,N/A,William Blake,Christ in the Sepulchre
http://www.wikidata.org/entity/Q17457983,N/A,Frans Hals,St. Matthew
http://www.wikidata.org/entity/Q97798432,N/A,Maerten van Heemskerck,Gideon
http://www.wikidata.org/entity/Q20540001,N/A,Gustave Courbet,Hollyhocks in a Copper Bowl
http://www.wikidata.org/entity/Q52227710,N/A,Hendrick Avercamp,Skating near a Town
http://www.wikidata.org/entity/Q26492701,N/A,Thomas Gainsborough,The Painter's daughters
http://www.wikidata.org/entity/Q48092399,N/A,Claude Monet,Grainstack
http://www.wikidata.org/entity/Q28039903,N/A,Childe Hassam,The Sonata
http://www.wikidata.org/entity/Q17189254,N/A,Frans van Mieris,Brothel Scene
http://www.wikidata.org/entity/Q19883036,N/A,Yves Tanguy,Promontory Palace
http://www.wikidata.org/entity/Q19859025,N/A,Charles Francois Daubigny,Apple Trees at Auvers
http://www.wikidata.org/entity/Q20188842,N/A,Pierre Auguste Renoir,Jeanne Samary
http://www.wikidata.org/entity/Q17276074,N/A,Hendrick Avercamp,Ice Skating
http://www.wikidata.org/entity/Q119684406,N/A,Frederick George Cotman,"At Fordwich, Kent"
http://www.wikidata.org/entity/Q17491020,N/A,Camille Pissarro,Chestnut Trees at Louveciennes
http://www.wikidata.org/entity/Q19924685,N/A,William Merritt Chase,Carmencita
http://www.wikidata.org/entity/Q23940141,N/A,Morris Graves,August Still Life
http://www.wikidata.org/entity/Q113158642,N/A,Palma il Giovane,Apollo and Marsyas
http://www.wikidata.org/entity/Q119820647,N/A,Algernon Talmage,Ringwood Bridge
http://www.wikidata.org/entity/Q27979465,N/A,Paolo Veronese,The angel appears to Hagar in the desert
http://www.wikidata.org/entity/Q962302,N/A,Francisco Goya,Picnic on the Banks of the Manzanares
http://www.wikidata.org/entity/Q26706223,N/A,John Singer Sargent,Lord Ribblesdale
http://www.wikidata.org/entity/Q52237329,N/A,Constant Permeke,Mer brumeuse
http://www.wikidata.org/entity/Q119802483,N/A,George Romney,Henry Woodcock (1795–1829)
http://www.wikidata.org/entity/Q119956009,N/A,George Philip Reinagle,A Lake Scene
http://www.wikidata.org/entity/Q64515839,N/A,Alfred Jensen,A Perfect Equal Area I
http://www.wikidata.org/entity/Q3945755,N/A,Henri de Toulouse-Lautrec,At the Rat Mort
http://www.wikidata.org/entity/Q76563341,N/A,Edgar Degas,Woman Drying Herself
http://www.wikidata.org/entity/Q79292536,N/A,Charles Marion Russell,Watching for Wagons
http://www.wikidata.org/entity/Q74037274,N/A,Charles Francois Daubigny,The Studio on the Boat
http://www.wikidata.org/entity/Q23639911,N/A,Alexander Calder,Spiral
http://www.wikidata.org/entity/Q119738623,N/A,Laura Knight,The Trick Act
http://www.wikidata.org/entity/Q63571292,N/A,Jacques Villon,La Parisienne
http://www.wikidata.org/entity/Q60482570,N/A,Brice Marden,Sea Painting I
http://www.wikidata.org/entity/Q18650971,N/A,Vincent van Gogh,Sheaves of Wheat
http://www.wikidata.org/entity/Q50821259,N/A,Jan van Goyen,Near Dordrecht
http://www.wikidata.org/entity/Q17493960,N/A,Nicolas de Staël,Nu couché
http://www.wikidata.org/entity/Q80222282,N/A,Childe Hassam,The Butterfly
http://www.wikidata.org/entity/Q28810349,N/A,Pierre Auguste Renoir,Woman in a Flowered Hat
http://www.wikidata.org/entity/Q77975974,N/A,William Hogarth,The Denunciation
http://www.wikidata.org/entity/Q20440130,N/A,Rupert Bunny,Portrait of the artist's wife
http://www.wikidata.org/entity/Q20784332,N/A,Helene Schjerfbeck,Girl From the Islands
http://www.wikidata.org/entity/Q28533054,N/A,Gwen John,Dorelia in a Black Dress
http://www.wikidata.org/entity/Q3714344,N/A,Sebastiano del Piombo,A Young Roman Woman
http://www.wikidata.org/entity/Q28133497,N/A,Eastman Johnson,Union Soldiers Accepting a Drink
http://www.wikidata.org/entity/Q113600461,N/A,Joseph Anton Koch,Serpentara Landscape with Herdsmen and Cows at a Spring
http://www.wikidata.org/entity/Q28545325,N/A,John Lavery,The Glasgow Exhibition
http://www.wikidata.org/entity/Q96578197,N/A,Lesser Ury,Unter den Linden im Regen
http://www.wikidata.org/entity/Q46931015,N/A,Jules Breton,Last Flowers
http://www.wikidata.org/entity/Q19924908,N/A,Gilbert Stuart,Mrs. Andrew Sigourney
http://www.wikidata.org/entity/Q119011034,N/A,Gavin Hamilton,Hector's Farewell to Andromache
http://www.wikidata.org/entity/Q84425241,N/A,Ralph Earl,Clarissa Seymour (later Mrs. Truman Marsh)
http://www.wikidata.org/entity/Q119749962,N/A,Thomas Lawrence,William Windham
http://www.wikidata.org/entity/Q107675767,N/A,Paul Albert Besnard,Importunate
http://www.wikidata.org/entity/Q18544950,N/A,Charles Courtney Curran,Lady with a Bouquet
http://www.wikidata.org/entity/Q119019101,N/A,James Ward,Huntsmen Drawing Covert
http://www.wikidata.org/entity/Q119802509,N/A,George Romney,"Sir Noah Thomas (1720–1792), Alumnus of St John's College, Fellow of the Royal College of Physicians (1757)"
http://www.wikidata.org/entity/Q52151415,N/A,James Archer,Thomas Carlyle
http://www.wikidata.org/entity/Q114355101,N/A,Hans Andersen Brendekilde,Morgen Efter Karneval
http://www.wikidata.org/entity/Q7747960,N/A,John Constable,The Lock
http://www.wikidata.org/entity/Q59505322,N/A,Prudence Heward,Mulleins and Rocks
http://www.wikidata.org/entity/Q6965069,N/A,Max Ernst,Napoleon in the Wilderness
http://www.wikidata.org/entity/Q18688206,N/A,Miguel Cabrera,Saint Ignatius Loyola
http://www.wikidata.org/entity/Q77933949,N/A,Lucas Cranach the Elder,Judith with the head of Holofernes
http://www.wikidata.org/entity/Q7750292,N/A,William Hogarth,The March of the Guards to Finchley
http://www.wikidata.org/entity/Q20489954,N/A,William H. Johnson,Army Training
http://www.wikidata.org/entity/Q3686076,N/A,Titian,The Concert
http://www.wikidata.org/entity/Q119270071,N/A,Richard Eurich,"D Day, Reconstruction (Battleships at Sea)"
http://www.wikidata.org/entity/Q20169728,N/A,Childe Hassam,The Water Garden
http://www.wikidata.org/entity/Q17319994,N/A,Gabriel Metsu,The Old Drinker
http://www.wikidata.org/entity/Q20016794,N/A,Pieter de Hooch,Skittle Players in a Garden
http://www.wikidata.org/entity/Q4069342,N/A,Mikhail Lebedev,Ariccia near Rome
http://www.wikidata.org/entity/Q3821170,N/A,Claude Monet,The Arm of the Seine
http://www.wikidata.org/entity/Q19883490,N/A,Maurice de Vlaminck,Autumn Landscape
http://www.wikidata.org/entity/Q59508488,N/A,Clarence Gagnon,"Street Scene, Quebec at Night"
http://www.wikidata.org/entity/Q114683926,N/A,Palma il Giovane,The Paschal Lamb
http://www.wikidata.org/entity/Q111243013,N/A,Albert Anker,Die Armensuppe
http://www.wikidata.org/entity/Q28555302,N/A,Morris Louis Bernstein,VAV
http://www.wikidata.org/entity/Q29561588,N/A,Dante Gabriel Rossetti,Algernon Charles Swinburne
http://www.wikidata.org/entity/Q5826453,N/A,Jacob Jordaens,The King Drinks
http://www.wikidata.org/entity/Q117264336,N/A,John Singer Sargent,Gladys Vanderbilt
http://www.wikidata.org/entity/Q20442122,N/A,Fred Williams,Sapling Forest
http://www.wikidata.org/entity/Q28801564,N/A,Eustache Le Sueur,Jésus chez Marthe et Marie
http://www.wikidata.org/entity/Q20502239,N/A,Paul Reed,#8
http://www.wikidata.org/entity/Q28537968,N/A,James Ward,Beef
http://www.wikidata.org/entity/Q19869150,N/A,Paul Gauguin,Garden under Snow
http://www.wikidata.org/entity/Q21401882,N/A,Rembrandt,Christ at Emmaus
http://www.wikidata.org/entity/Q119277368,N/A,William Scott,Boy and a Birdcage
http://www.wikidata.org/entity/Q19660364,N/A,Canaletto,San Giacomo di Rialto
http://www.wikidata.org/entity/Q49469903,N/A,Claude Monet,Three Trees in Grey Weather
http://www.wikidata.org/entity/Q23769232,N/A,Jacek Malczewski,Memories of youth
http://www.wikidata.org/entity/Q21713280,N/A,Theodore Gericault,The Horse Race
http://www.wikidata.org/entity/Q47035857,N/A,Lucas van Leyden,Virgin and Child with Angels
http://www.wikidata.org/entity/Q3231193,N/A,Edouard Manet,Boy Blowing Bubbles
http://www.wikidata.org/entity/Q47515960,N/A,Ferdinand Georg Waldmüller,Trees in the Prater with seated figures
http://www.wikidata.org/entity/Q23795682,N/A,Albert Anker,La Reine Berthe et les fileuses
http://www.wikidata.org/entity/Q119668883,N/A,Thomas Jones Barker,"Charles Henry and Mary Crompton-Roberts and Their Children at Field House, Clent"
http://www.wikidata.org/entity/Q20268794,N/A,Ivan Albright,A Face from Georgia
http://www.wikidata.org/entity/Q23636324,N/A,Theo van Doesburg,Beggar
http://www.wikidata.org/entity/Q27960024,N/A,George Harvey,A Man with a Pike (Study for 'The Covenanters Preaching')
http://www.wikidata.org/entity/Q22034080,N/A,Eleanor Fortescue-Brickdale,An Outcast
http://www.wikidata.org/entity/Q65082031,N/A,Rembrandt,The phoenix or the statue overthrown
http://www.wikidata.org/entity/Q119750151,N/A,Thomas Lawrence,William Eliot
http://www.wikidata.org/entity/Q18688196,N/A,Miguel Cabrera,Allegory of the Virgin Patroness of the Dominicans
http://www.wikidata.org/entity/Q41516264,N/A,Jean-Baptiste Camille Corot,Mademoiselle de Foudras
http://www.wikidata.org/entity/Q28129901,N/A,Pierre Auguste Renoir,Bather Drying Herself
http://www.wikidata.org/entity/Q3937496,N/A,Amedeo Modigliani,Chaim Soutine
http://www.wikidata.org/entity/Q20443492,N/A,George Washington Lambert,Portrait of Maurice Lambert
http://www.wikidata.org/entity/Q59533722,N/A,Emily Carr,Arbutus Tree
http://www.wikidata.org/entity/Q21715509,N/A,Louis Valtat,Antheor Bay
http://www.wikidata.org/entity/Q20536995,N/A,Gene Davis,Color Needles
http://www.wikidata.org/entity/Q119197341,N/A,John Duncan Fergusson,The Blue Lamp
http://www.wikidata.org/entity/Q26220226,N/A,Vincent van Gogh,The Restaurant de la Sirene at Asnieres
http://www.wikidata.org/entity/Q20775637,N/A,Rembrandt Peale,Duke of Wellington (copy After Sir Thomas Lawrence)
http://www.wikidata.org/entity/Q19962600,N/A,Marie Bashkirtseff,In the Studio
http://www.wikidata.org/entity/Q18668517,N/A,Ferdinand Hodler,The Halberdier
http://www.wikidata.org/entity/Q20746784,N/A,David Johnson,"Natural Bridge, Virginia"
http://www.wikidata.org/entity/Q19973933,N/A,Peder Severin Krøyer,The Hirschsprung family
http://www.wikidata.org/entity/Q20810104,N/A,Jan Steen,Rhetoricians
http://www.wikidata.org/entity/Q19888734,N/A,Willem de Kooning,Untitled III
http://www.wikidata.org/entity/Q119872150,N/A,Thomas Stuart Smith,Distant Mountains
http://www.wikidata.org/entity/Q77974595,N/A,Jacob Jordaens,The Supper at Emmaus
http://www.wikidata.org/entity/Q3985177,N/A,Leonardo da Vinči,Head of Leda
http://www.wikidata.org/entity/Q6583495,N/A,Hans Holbein,Portrait of Henry VIII
http://www.wikidata.org/entity/Q21712002,N/A,Henri Matisse,Canal Du Midi
http://www.wikidata.org/entity/Q27967845,N/A,Henri Matisse,Portrait of Lydia Delectorskaya
http://www.wikidata.org/entity/Q120294105,N/A,Jan Matejko,Saint Casimir
http://www.wikidata.org/entity/Q10585101,N/A,Anders Zorn,Midsummer dance
http://www.wikidata.org/entity/Q107443118,N/A,Albrecht Altdorfer,Communion of the Apostles
http://www.wikidata.org/entity/Q28049411,N/A,Edwin Henry Landseer,"William Lamb, 2nd Viscount Melbourne"
http://www.wikidata.org/entity/Q1750739,N/A,Antonello da Messina,San Cassiano Altarpiece
http://www.wikidata.org/entity/Q3842687,N/A,Antonio Allegri da Correggio,Madonna della Scala
http://www.wikidata.org/entity/Q105576336,N/A,Joseph Wright,A Cottage on Fire
http://www.wikidata.org/entity/Q21711332,N/A,Edouard Manet,The Horsewoman
http://www.wikidata.org/entity/Q2752079,N/A,Edouard Manet,The Dead Christ with Angels
http://www.wikidata.org/entity/Q20879055,N/A,Pierre Auguste Renoir,Vase of Roses
http://www.wikidata.org/entity/Q59505280,N/A,Prudence Heward,Sarah Eliot
http://www.wikidata.org/entity/Q84729398,N/A,Claude Monet,View of Cap d'Antibes
http://www.wikidata.org/entity/Q12168758,N/A,Taras Shevchenko,A Gypsy Fortune Teller
http://www.wikidata.org/entity/Q110805652,N/A,Henri de Toulouse-Lautrec,In Bed
http://www.wikidata.org/entity/Q50820738,N/A,Simon de Vlieger,"Sea Piece, a Calm"
http://www.wikidata.org/entity/Q64549281,N/A,Joshua Reynolds,Mrs. Richard Paul Jodrell
http://www.wikidata.org/entity/Q20443421,N/A,George Washington Lambert,Miss Thea Proctor
http://www.wikidata.org/entity/Q73279773,N/A,Allan Ramsay,Lady Susan Fox-Strangways
http://www.wikidata.org/entity/Q119274430,N/A,Stanley Spencer,"Resurrection, Re Union"
http://www.wikidata.org/entity/Q55433099,N/A,Hans Am Ende,Spring in Worpswede
http://www.wikidata.org/entity/Q76844464,N/A,Jean-Baptiste Camille Corot,The Ponds of Ville d'Avray
http://www.wikidata.org/entity/Q27753796,N/A,Claudio Coello,Saint Dominic of Guzmán
http://www.wikidata.org/entity/Q119293546,N/A,Josef Herman,Pruning the Vines
http://www.wikidata.org/entity/Q42413487,N/A,Ivan Shishkin,Stones in the forest. Valaam
http://www.wikidata.org/entity/Q3976754,N/A,Pieter Bruegel yr Hynaf,The Suicide of Saul
http://www.wikidata.org/entity/Q50121187,N/A,Claude Monet,Houses at Argenteuil
http://www.wikidata.org/entity/Q105194416,N/A,Ivan Aivazovsky,Boat Ride by Kumkapi in Constantinople
http://www.wikidata.org/entity/Q28566546,N/A,Peter Phillips,The Entertainment Machine
http://www.wikidata.org/entity/Q105840046,N/A,Ippolito Caffi,Snow and Fog on the Grand Canal
http://www.wikidata.org/entity/Q48610476,N/A,Claude Monet,Grainstack in the Sunlight
http://www.wikidata.org/entity/Q20487492,N/A,Gene Davis,Hot Beat
http://www.wikidata.org/entity/Q119132765,N/A,John Varley,"Game El Syer, Cairo"
http://www.wikidata.org/entity/Q27954900,N/A,Giovanni Battista Tiepolo,The Sacrifice of Melchizedek
http://www.wikidata.org/entity/Q76349288,N/A,Pablo Picasso,Dream and Lie of Franco
http://www.wikidata.org/entity/Q65024427,N/A,Rembrandt,Peasant with his hands behind his back
http://www.wikidata.org/entity/Q119018283,N/A,Joshua Reynolds,Miss Cocks and Her Niece
http://www.wikidata.org/entity/Q77258755,N/A,Henri de Toulouse-Lautrec,May Milton
http://www.wikidata.org/entity/Q3399413,N/A,Jan van Eyck,Portrait of Baudouin de Lannoy
http://www.wikidata.org/entity/Q107268447,N/A,Nicholas Hilliard,Sir Francis Drake
http://www.wikidata.org/entity/Q19869121,N/A,Claude Monet,Winter Landscape at the Val de Falaise
http://www.wikidata.org/entity/Q20268649,N/A,Bartolome Esteban Murillo,Saint John the Baptist Pointing to Christ
http://www.wikidata.org/entity/Q24953848,N/A,Claude Monet,The Seine at Port-Villez
http://www.wikidata.org/entity/Q55223046,N/A,Ivan Shishkin,Birch Grove
http://www.wikidata.org/entity/Q64952477,N/A,Albrecht Altdorfer,The Flagellation of Christ
http://www.wikidata.org/entity/Q110641577,N/A,Nicolas de Staël,Fiesole
http://www.wikidata.org/entity/Q28048807,N/A,David Wilkie,Abraham Raimbach
http://www.wikidata.org/entity/Q17344291,N/A,Esaias van de Velde,The robbery
http://www.wikidata.org/entity/Q106657653,N/A,James McNeill Whistler,The Little Red Cap
http://www.wikidata.org/entity/Q119694668,N/A,Winston Churchill,Mimizan
http://www.wikidata.org/entity/Q28039705,N/A,Marc Chagall,The Woman and the Roses
http://www.wikidata.org/entity/Q17341557,N/A,Jacob Jordaens,Portrait of Magdalena de Cuyper
http://www.wikidata.org/entity/Q119293028,N/A,Stanley Spencer,Christ Preaching at Cookham Regatta (unfinished)
http://www.wikidata.org/entity/Q20489284,N/A,Marsden Hartley,Red Tree
http://www.wikidata.org/entity/Q59496482,N/A,Alfred Sisley,Apple Trees in Bloom
http://www.wikidata.org/entity/Q52145315,N/A,Gerard van Honthorst,"Princess Henrietta Maria, Princess Palatine, Princess of Siebenbürgen"
http://www.wikidata.org/entity/Q88588353,N/A,Rosa Bonheur,Sheep in the Highlands
http://www.wikidata.org/entity/Q24020219,N/A,Vincent van Gogh,"Still Life with Four Stone Bottles, Flask and White Cup"
http://www.wikidata.org/entity/Q3697607,N/A,Jacopo Pontormo,Christ before Pilate
http://www.wikidata.org/entity/Q119499587,N/A,Willem van Aelst,Still Life with a Dead Jay
http://www.wikidata.org/entity/Q52146665,N/A,Melchior d'Hondecoeter,View of a Terrace
http://www.wikidata.org/entity/Q19911518,N/A,Annibale Carracci,The coronation of the Virgin
http://www.wikidata.org/entity/Q75119099,N/A,Hendrick Goltzius,Pluto
http://www.wikidata.org/entity/Q28797685,N/A,Egon Schiele,Dead Mother
http://www.wikidata.org/entity/Q60396854,N/A,Kitagawa Utamaro,Washing Clothes
http://www.wikidata.org/entity/Q119030837,N/A,John Crome,Dock Leaves
http://www.wikidata.org/entity/Q109863421,N/A,Louis Comfort Tiffany,Table lamp
http://www.wikidata.org/entity/Q107649054,N/A,Richard Gerstl,Smaragda Berg
http://www.wikidata.org/entity/Q60371099,N/A,Lucas Cranach the Elder,Johannes Carion
http://www.wikidata.org/entity/Q112669065,N/A,Pieter Claesz,"Breakfast Still Life with Roemer, Meat Pie, Lemon and Bread"
